Episode,Total Reward
1025,-137.97174835734768
1026,-286.9815851030289
1027,405.00803344421
1028,-89.47817831637803
1029,-173.56842611113098
1030,-539.3472446128726
1031,151.91973865556065
1032,-383.26935972762294
1033,-329.2343784914119
1034,-372.73208691889886
1035,-325.7459570914507
1036,-692.2427946031094
1037,-235.04779664427042
1038,-467.73335692624096
1039,-462.9349117903039
1040,-490.6519479993731
1041,-376.9415293590864
1042,-312.5589776840061
1043,-726.2080714966869
1044,-152.3525868379511
1045,-688.7445104281942
1046,-599.2547296329867
1047,-295.5314467952412
1048,-25.949158587493002
1049,-644.7035760781728
1050,-373.4814229880467
1051,264.4397981062066
1052,4.693637429125374
1053,32.1174734053202
1054,58.9181783961576
1055,-1073.1202013432048
1056,-842.2845832787643
1057,-886.0122388405725
1058,-163.56600735941902
1059,20.989081361331046
1060,-339.58317030221224
1061,-442.1065613173705
1062,-679.1636960473843
1063,-451.2697591930628
1064,257.3720493480796
1065,-978.1784586012363
1066,-545.7113698270914
1067,-105.38347820262425
1068,257.520033208355
1069,-1081.3748090853915
1070,-159.5315032611834
1071,-467.80495308863465
1072,-1126.8693979419768
1073,-800.9128582677367
1074,-121.62916647571183
1075,-213.90135876857676
1076,-569.0515591092408
1077,-345.8172768850345
1078,-89.9638917951379
1079,37.44997814085218
1080,-79.16729545655835
1081,-946.0916275163181
1082,-920.7700833361596
1083,-962.3027700157836
1084,939.7906986474991
1085,155.293685214594
1086,-326.00714700706885
1087,-762.2255654407381
1088,136.37998658276774
1089,-1100.811170130968
1090,268.26124656928005
1091,367.5416513981763
1092,-358.4409823405149
1093,-13.57902347901836
1094,-1181.3223051652312
1095,-88.68140050268266
1096,-591.0257713068277
1097,-355.6974153907504
1098,-625.9084949081298
1099,-880.5254827700555
1100,-29.856973400805146
1101,152.98293190496042
1102,-708.2266307452228
1103,-677.4571868591011
1104,-798.7090659185924
1105,-980.186389811337
1106,-393.1164277228527
1107,-531.4571180399507
1108,-937.9767896170506
1109,-145.61585859119077
1110,-515.8845303655835
1111,-1157.7535521909595
1112,-1243.5408938582987
1113,-9.325769168324769
1114,-540.0617258975981
1115,-661.1294344812632
1116,-78.95976747514214
1117,-238.40239222854143
1118,-126.62308245959866
1119,-597.8514052869286
1120,-1164.5168855916709
1121,-257.3862459664815
1122,-1090.2483188500628
1123,-225.30269522606977
1124,-59.72417943274195
1125,-250.04322589654475
1126,-940.3497615382075
1127,-633.4608020752203
1128,-651.7292945420049
1129,-13.449189085513353
1130,-685.1082021273323
1131,-204.53440278826747
1132,-405.62195256131236
1133,-495.2693294286728
1134,-893.3076730977627
1135,-645.6357990637771
1136,-839.2462672628462
1137,701.3970475792885
1138,-356.70305185124744
1139,-359.50670623220503
1140,-178.29324295790866
1141,-430.16007920447737
1142,-33.99432913213968
1143,-1002.3049038332683
1144,-293.1395764355548
1145,-269.16732592454355
1146,-425.4728362458991
1147,-639.9801043812186
1148,-297.87401487259194
1149,-29.394684904138558
1150,-187.55788828385994
1151,-157.01935810226132
1152,-718.2546417440753
1153,-527.7733113481663
1154,-708.4014437359292
1155,-177.88076609373093
1156,-472.6909863949986
1157,-308.9786737731192
1158,-472.03198949899524
1159,-118.5314250930096
1160,-916.5198113713413
1161,-731.7372651938931
1162,108.8481209227175
1163,480.62945656105876
1164,-122.83881208859384
1165,-354.83930745348334
1166,-584.5950816762634
1167,-221.61819659918547
1168,111.00470179389231
1169,-733.8017580136657
1170,270.4317222999525
1171,-418.22662152792327
1172,-925.0043832287192
1173,-51.67493242165074
1174,-62.809012049110606
1175,-203.0350514309248
1176,-487.87800068681827
1177,-468.0386184283998
1178,164.47667901869863
1179,-470.316153771244
1180,-227.24807137681637
1181,-47.22484283614904
1182,-120.34190325625241
1183,-48.5512392444798
1184,148.21655240925975
1185,297.99554546922445
1186,-260.1113869715482
1187,-821.7830224219942
1188,476.00336323247757
1189,-319.3006365709007
1190,-476.96246261597844
1191,376.0519016608596
1192,-255.64364361763
1193,-863.6602626075619
1194,-113.07356317562517
1195,-381.8578367269656
1196,-541.9405403885467
1197,72.73407260968816
1198,-578.8645604766207
1199,-647.8504409622401
1200,-181.65573345700977
1201,-501.73449808359146
1202,-128.2767770823557
1203,-435.6540758050978
1204,-763.0361381763068
1205,-551.2336420384236
1206,-751.6904696587735
1207,-559.4963276593844
1208,-304.6261750594713
1209,-590.6877718964824
1210,-608.7573535516858
1211,-477.17105927632656
1212,-803.8153185645351
1213,140.1575314024641
1214,-519.2300684000365
1215,-525.1638583881977
1216,52.777516178786755
1217,-612.0158394977916
1218,-170.3240737306478
1219,165.17341880954336
1220,-332.87684129038826
1221,-590.3044014830375
1222,-218.20561256626388
1223,-232.22563639760483
1224,-194.2975538072642
1225,-244.07375681318808
1226,75.2239955230616
1227,-299.74842175934464
1228,-246.32501679490088
1229,-411.5124273709953
1230,84.86362440721132
1231,-418.8548995926976
1232,-568.601126993075
1233,-105.63871428614948
1234,-398.3004961013794
1235,131.18298229994252
1236,-822.364306486852
1237,-197.9688057983294
1238,-537.4152211113833
1239,-561.6507794167846
1240,-488.4212154811976
1241,139.36024475842714
1242,49.67144618672319
1243,-437.1447798507288
1244,5.096910803425999
1245,-653.5647197855869
1246,-150.41890083934413
1247,-862.766771318391
1248,-208.1935018375516
1249,66.76029494684917
1250,-558.5447008591145
1251,-577.6517573322635
1252,169.60662002308527
1253,-675.6777237777133
1254,88.21360956260469
